SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
83736.0,9.0,2.0,2.0,42.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,42.0,1.0,4.0,3.0,,17627.674984,18234.736219,2.0,126.0,7.0,7.0,1.23
83741.0,9.0,2.0,1.0,22.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,47.0,1.0,4.0,1.0,5.0,37043.087007,39353.307397,2.0,128.0,7.0,7.0,2.08
83744.0,9.0,2.0,1.0,56.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,56.0,1.0,3.0,3.0,,20395.53531,20068.662891,2.0,126.0,3.0,3.0,1.19
83748.0,9.0,2.0,1.0,3.0,,4.0,4.0,2.0,41.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,54.0,1.0,4.0,5.0,,10988.317325,11184.295239,2.0,131.0,6.0,6.0,0.94
83753.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,182.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,50.0,1.0,3.0,1.0,2.0,11836.753445,14181.702736,1.0,119.0,8.0,8.0,2.49
83755.0,9.0,2.0,1.0,67.0,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,67.0,1.0,5.0,2.0,,14080.095558,13991.639152,1.0,126.0,5.0,5.0,2.04
83760.0,9.0,2.0,2.0,3.0,,4.0,4.0,2.0,38.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,2.0,5.397605346934028e-79,2.0,31.0,1.0,3.0,77.0,,8862.399321,8919.396129,2.0,126.0,7.0,7.0,1.1
83762.0,9.0,2.0,2.0,27.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,21.0,1.0,3.0,5.0,,38387.34103,43424.328288,1.0,132.0,8.0,6.0,2.12
83770.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,183.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,52.0,1.0,4.0,3.0,,13912.889251,15588.713904,2.0,132.0,4.0,4.0,0.66
83781.0,9.0,2.0,2.0,27.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,60.0,1.0,5.0,2.0,,34068.859547,38537.18944,2.0,119.0,77.0,77.0,
83786.0,9.0,2.0,1.0,51.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,64.0,1.0,5.0,5.0,,25558.45369,28391.195299,2.0,129.0,77.0,77.0,
83794.0,9.0,2.0,2.0,10.0,,4.0,4.0,2.0,128.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,1.0,5.397605346934028e-79,1.0,44.0,1.0,5.0,1.0,5.0,20199.623975,22282.470611,1.0,132.0,15.0,15.0,4.23
83800.0,9.0,2.0,1.0,10.0,,4.0,4.0,1.0,125.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,5.397605346934028e-79,2.0,31.0,1.0,5.0,1.0,4.0,10879.909707,11228.832089,2.0,129.0,9.0,9.0,2.57
83803.0,9.0,2.0,1.0,27.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,27.0,1.0,4.0,3.0,,21218.100824,21170.1696,2.0,126.0,6.0,6.0,2.36
83805.0,9.0,2.0,2.0,7.0,,4.0,4.0,2.0,95.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,1.0,5.397605346934028e-79,2.0,26.0,1.0,4.0,6.0,,6362.898245,6350.397864,1.0,119.0,7.0,7.0,1.89
83809.0,9.0,2.0,2.0,20.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,33.0,1.0,5.0,6.0,,37564.933469,40405.577191,1.0,129.0,14.0,14.0,3.3
83810.0,9.0,2.0,2.0,6.0,,4.0,4.0,1.0,76.0,,,1.0,1.0,,5.397605346934028e-79,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,1.0,3.0,5.397605346934028e-79,2.0,32.0,1.0,4.0,6.0,,7659.782235,7644.73403,2.0,133.0,7.0,7.0,1.1
83815.0,9.0,2.0,2.0,15.0,,4.0,4.0,1.0,192.0,,,1.0,1.0,,10.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,4.0,5.397605346934028e-79,2.0,36.0,1.0,2.0,5.0,,15067.687055,14892.709535,1.0,121.0,6.0,6.0,0.77
83822.0,9.0,2.0,2.0,20.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,20.0,1.0,4.0,5.0,,35323.517224,35683.4136,2.0,126.0,6.0,6.0,1.62
83825.0,9.0,2.0,2.0,16.0,,4.0,4.0,1.0,193.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,5.397605346934028e-79,1.0,35.0,1.0,2.0,1.0,4.0,18361.460666,17985.284751,1.0,121.0,6.0,6.0,0.77
83827.0,9.0,2.0,1.0,61.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,61.0,1.0,3.0,1.0,3.0,14080.095558,15028.726858,1.0,126.0,10.0,10.0,4.39
83830.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,183.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,5.397605346934028e-79,2.0,51.0,1.0,5.0,3.0,,13143.715892,13149.569579,2.0,131.0,8.0,8.0,1.98
83834.0,9.0,2.0,1.0,69.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,69.0,1.0,3.0,5.0,,11885.516628,12267.52054,2.0,131.0,3.0,3.0,0.97
83835.0,9.0,2.0,2.0,13.0,,4.0,4.0,2.0,163.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,5.397605346934028e-79,2.0,35.0,1.0,4.0,5.0,,15852.64401,15711.013737,2.0,131.0,2.0,2.0,0.31
83845.0,9.0,2.0,2.0,44.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,2.0,5.397605346934028e-79,2.0,30.0,1.0,4.0,6.0,,21984.309488,22031.510992,2.0,124.0,9.0,9.0,1.5
83846.0,9.0,1.0,2.0,41.0,,4.0,4.0,,,2.0,,1.0,1.0,,,4.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,2.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,41.0,1.0,4.0,3.0,,29320.202984,5.397605346934028e-79,2.0,128.0,,,
83860.0,9.0,2.0,1.0,41.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,41.0,1.0,4.0,1.0,4.0,22734.584112,22668.56273,2.0,125.0,15.0,15.0,5.0
83864.0,9.0,2.0,1.0,4.0,,4.0,4.0,2.0,56.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,23.0,1.0,4.0,5.0,,14839.392019,15599.701949,1.0,132.0,1.0,1.0,0.19
83866.0,9.0,2.0,1.0,40.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,60.0,1.0,5.0,1.0,5.0,29757.77379,29280.855908,1.0,132.0,14.0,14.0,4.36
83875.0,9.0,2.0,2.0,42.0,,4.0,4.0,2.0,,2.0,,2.0,2.0,3.0,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0,44.0,2.0,5.0,1.0,5.0,20649.801985,21360.939121,2.0,130.0,10.0,10.0,1.82
83878.0,9.0,2.0,1.0,10.0,,4.0,4.0,2.0,130.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,4.0,5.397605346934028e-79,2.0,36.0,1.0,4.0,3.0,,6750.534541,6991.939689,1.0,123.0,13.0,13.0,
83887.0,9.0,2.0,2.0,51.0,,4.0,4.0,2.0,,2.0,,2.0,2.0,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,51.0,2.0,2.0,1.0,3.0,27755.646518,27815.239396,1.0,119.0,99.0,99.0,
83894.0,9.0,2.0,1.0,60.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,4.0,1.0,2.0,59.0,1.0,4.0,1.0,3.0,11029.710205,14849.610234,2.0,133.0,8.0,8.0,1.23
83901.0,9.0,2.0,2.0,10.0,,4.0,4.0,1.0,130.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,52.0,1.0,4.0,3.0,,10545.15261,11869.367595,2.0,132.0,4.0,4.0,0.66
83903.0,9.0,2.0,2.0,47.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,47.0,1.0,4.0,1.0,5.0,29052.030396,30052.523171,2.0,128.0,7.0,7.0,2.08
83904.0,9.0,1.0,2.0,80.0,,4.0,4.0,,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,80.0,1.0,2.0,1.0,9.0,16549.771552,5.397605346934028e-79,2.0,133.0,3.0,3.0,0.75
83908.0,9.0,2.0,1.0,51.0,,4.0,4.0,2.0,,2.0,,2.0,1.0,3.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,60.0,2.0,3.0,1.0,,23184.535988,22812.965188,2.0,120.0,6.0,4.0,1.43
83911.0,9.0,2.0,2.0,43.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,33.0,1.0,5.0,6.0,,36302.125775,37552.297073,1.0,129.0,14.0,14.0,3.3
83916.0,9.0,2.0,2.0,8.0,,4.0,4.0,1.0,106.0,,,2.0,1.0,3.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,5.397605346934028e-79,1.0,46.0,2.0,4.0,1.0,5.0,9871.384668,10889.254128,1.0,129.0,14.0,14.0,2.92
83918.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,184.0,,,1.0,1.0,,9.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,3.0,1.0,1.0,61.0,1.0,3.0,1.0,3.0,14977.970945,14880.488509,1.0,121.0,14.0,14.0,2.45
83921.0,9.0,2.0,2.0,10.0,,4.0,4.0,2.0,131.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,5.397605346934028e-79,2.0,29.0,1.0,3.0,1.0,3.0,13655.223406,13822.632224,2.0,130.0,14.0,14.0,2.46
83929.0,9.0,2.0,2.0,10.0,,4.0,4.0,2.0,129.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,3.0,2.0,5.397605346934028e-79,2.0,29.0,1.0,2.0,4.0,,10127.711196,10251.873804,2.0,126.0,2.0,2.0,0.24
83934.0,9.0,2.0,2.0,27.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,27.0,1.0,3.0,5.0,,22943.608935,23177.371662,2.0,126.0,3.0,3.0,0.86
83944.0,9.0,2.0,1.0,75.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,75.0,1.0,4.0,6.0,,12242.238241,12818.137491,2.0,126.0,4.0,4.0,0.74
83951.0,9.0,2.0,1.0,24.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,2.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,72.0,1.0,2.0,2.0,,38250.104471,37871.565336,2.0,132.0,9.0,9.0,2.98
83955.0,9.0,2.0,1.0,47.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,47.0,1.0,4.0,1.0,4.0,22293.809933,23189.912945,1.0,133.0,14.0,14.0,4.48
83958.0,9.0,2.0,2.0,47.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,45.0,,,6.0,,22585.839346,22634.332368,2.0,131.0,6.0,1.0,0.25
83962.0,9.0,2.0,2.0,28.0,,4.0,4.0,2.0,,2.0,,2.0,1.0,4.0,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,5.397605346934028e-79,1.0,32.0,1.0,5.0,6.0,,32411.12157,31735.964902,2.0,129.0,7.0,7.0,1.65
83963.0,9.0,2.0,2.0,44.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,44.0,1.0,4.0,3.0,,28232.334461,29204.598577,2.0,130.0,6.0,6.0,1.51
83978.0,9.0,2.0,2.0,8.0,,4.0,4.0,2.0,105.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.397605346934028e-79,2.0,24.0,1.0,3.0,5.0,,10102.52761,10226.381476,2.0,126.0,3.0,3.0,0.6
83981.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,181.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,40.0,1.0,4.0,6.0,,22305.262924,24991.959326,2.0,121.0,10.0,10.0,2.67
83989.0,9.0,2.0,2.0,37.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,57.0,1.0,2.0,5.0,,26534.179456,26323.048964,2.0,130.0,1.0,1.0,0.16
83993.0,9.0,2.0,2.0,41.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,41.0,,,6.0,,27155.844587,27214.149657,2.0,124.0,6.0,6.0,2.1
83995.0,9.0,2.0,1.0,43.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,53.0,2.0,4.0,6.0,,23983.819165,24624.0564,2.0,129.0,15.0,9.0,5.0
83996.0,9.0,2.0,2.0,60.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,60.0,1.0,5.0,2.0,,18174.68369,18103.656902,2.0,119.0,77.0,77.0,
83997.0,9.0,2.0,1.0,13.0,,4.0,4.0,1.0,163.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,4.0,5.397605346934028e-79,2.0,36.0,1.0,4.0,6.0,,11500.707665,11425.856605,2.0,132.0,9.0,9.0,1.87
84000.0,9.0,2.0,1.0,2.0,,4.0,4.0,2.0,34.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,3.0,5.397605346934028e-79,2.0,27.0,1.0,2.0,5.0,,9213.905384,9685.98832,2.0,130.0,1.0,1.0,0.02
84005.0,9.0,2.0,1.0,26.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,27.0,1.0,5.0,6.0,,27415.323101,27144.009523,2.0,126.0,8.0,5.0,1.85
84006.0,9.0,2.0,2.0,45.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,45.0,1.0,2.0,6.0,,28760.2501,28821.999917,1.0,132.0,4.0,4.0,0.87
84009.0,9.0,2.0,2.0,9.0,,4.0,4.0,2.0,112.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,40.0,1.0,5.0,1.0,5.0,16541.988526,18619.260415,2.0,129.0,15.0,15.0,4.22
84019.0,9.0,2.0,1.0,54.0,,4.0,4.0,2.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,54.0,1.0,3.0,1.0,4.0,22407.211143,23307.562192,2.0,130.0,15.0,15.0,3.55
84034.0,9.0,2.0,2.0,25.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,5.397605346934028e-79,2.0,25.0,1.0,4.0,6.0,,25123.436515,25379.408583,2.0,126.0,7.0,7.0,1.55
84048.0,9.0,2.0,1.0,5.397605346934028e-79,1.0,4.0,4.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,42.0,1.0,4.0,1.0,5.0,10851.062572,12046.633964,1.0,132.0,15.0,15.0,5.0
84052.0,9.0,2.0,1.0,8.0,,4.0,4.0,1.0,105.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,49.0,1.0,3.0,1.0,4.0,20165.051922,20765.989023,1.0,129.0,15.0,15.0,5.0
84053.0,9.0,2.0,2.0,1.0,16.0,4.0,4.0,1.0,18.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,7.0,7.0,3.0,2.0,5.397605346934028e-79,1.0,35.0,2.0,1.0,1.0,1.0,7100.99683,7146.665518,2.0,121.0,6.0,6.0,0.68
84057.0,9.0,2.0,1.0,3.0,,4.0,4.0,2.0,40.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,5.397605346934028e-79,2.0,25.0,1.0,4.0,6.0,,10902.925023,11097.379956,2.0,126.0,7.0,7.0,1.55
84059.0,9.0,2.0,2.0,4.0,,4.0,4.0,2.0,48.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,2.0,5.397605346934028e-79,2.0,30.0,1.0,4.0,6.0,,10099.347791,10164.299794,1.0,126.0,4.0,4.0,0.39
84068.0,9.0,2.0,1.0,59.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,59.0,1.0,4.0,5.0,,18772.814943,19273.946771,2.0,126.0,9.0,9.0,5.0
84069.0,9.0,2.0,2.0,61.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,1.0,1.0,2.0,61.0,1.0,3.0,5.0,,15697.356143,15284.42494,1.0,123.0,77.0,77.0,
84078.0,9.0,2.0,2.0,9.0,,4.0,4.0,2.0,108.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,45.0,1.0,4.0,3.0,,12095.51652,12243.803814,1.0,126.0,3.0,3.0,0.65
84079.0,9.0,2.0,2.0,10.0,,4.0,4.0,1.0,123.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,43.0,1.0,4.0,1.0,3.0,10649.174435,10686.336742,2.0,125.0,8.0,8.0,2.23
84081.0,9.0,2.0,2.0,5.397605346934028e-79,9.0,4.0,4.0,1.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,5.397605346934028e-79,2.0,1.0,76.0,1.0,5.0,1.0,5.0,5042.688916,5224.696585,1.0,124.0,14.0,14.0,2.94
84084.0,9.0,1.0,1.0,4.0,,4.0,4.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,24.0,2.0,3.0,5.0,,9429.290224,5.397605346934028e-79,2.0,121.0,2.0,2.0,0.4
84085.0,9.0,2.0,2.0,7.0,,4.0,4.0,2.0,89.0,,,1.0,1.0,,5.397605346934028e-79,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,3.0,1.0,1.0,5.397605346934028e-79,2.0,32.0,2.0,2.0,77.0,,12060.522451,13304.12078,2.0,124.0,13.0,2.0,0.3
84091.0,9.0,2.0,2.0,60.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,58.0,1.0,4.0,1.0,4.0,16905.297397,16839.231379,1.0,119.0,15.0,15.0,5.0
